Date,Open,Close,High,Low,Volume,macd,macd_h,macd_s,rs,rsi,SMA_50,SMA_200,Output
2022-06-09,267.8,270.85,271.7,265.75,9860194,2.85,-0.53,3.38,1.16,53.74,263.91,236.05,0.0
2022-06-10,269.05,270.15,271.0,268.75,8371061,2.58,-0.64,3.22,1.12,52.83,264.22,236.36,0.0
2022-06-13,266.4,264.65,269.1,263.0,11092690,1.9,-1.06,2.95,0.86,46.23,264.53,236.65,0.0
2022-06-14,263.2,265.45,267.45,263.05,7422193,1.41,-1.24,2.64,0.9,47.26,264.82,236.95,0.0
2022-06-15,266.0,263.4,267.3,263.05,5059474,0.84,-1.44,2.28,0.81,44.89,265.03,237.24,0.0
2022-06-16,267.0,260.7,267.9,259.5,14293357,0.18,-1.69,1.86,0.72,41.9,265.13,237.52,0.0
2022-06-17,259.0,263.3,264.15,258.55,16654660,-0.14,-1.6,1.46,0.84,45.65,265.21,237.8,0.0
2022-06-20,263.3,264.1,266.15,261.35,17081136,-0.32,-1.43,1.11,0.88,46.79,265.3,238.08,0.0
2022-06-21,265.0,269.9,270.85,264.1,13883034,0.0,-0.88,0.88,1.19,54.27,265.56,238.38,0.0
2022-06-22,267.0,265.3,270.3,264.9,11320918,-0.11,-0.8,0.69,0.94,48.45,265.51,238.66,0.0
2022-06-23,265.5,265.5,267.25,262.4,9067252,-0.18,-0.7,0.51,0.95,48.71,265.47,238.93,0.0
2022-06-24,266.1,265.85,268.35,265.2,7013132,-0.21,-0.58,0.37,0.97,49.19,265.5,239.21,0.0
2022-06-27,267.0,269.95,270.65,266.5,8172964,0.1,-0.22,0.31,1.2,54.54,265.5,239.51,0.0
2022-06-28,268.9,271.85,272.25,268.55,11240154,0.49,0.14,0.35,1.32,56.81,265.54,239.81,0.0
2022-06-29,269.25,274.05,275.0,269.15,16018449,0.97,0.5,0.47,1.46,59.34,265.79,240.13,0.0
2022-06-30,273.95,273.5,274.7,272.0,19262054,1.29,0.65,0.64,1.4,58.41,266.07,240.43,0.0
2022-07-01,273.5,284.35,285.0,271.2,35165665,2.39,1.4,0.99,2.2,68.73,266.55,240.78,0.0
2022-07-04,285.65,291.9,293.3,284.8,39881736,3.83,2.27,1.55,2.79,73.63,267.16,241.16,0.0
2022-07-05,293.0,286.9,293.0,285.75,18568655,4.51,2.36,2.14,1.96,66.23,267.8,241.52,0.0
2022-07-06,286.1,289.3,290.0,285.3,18292925,5.19,2.43,2.75,2.11,67.9,268.4,241.81,0.0
2022-07-07,291.0,291.95,293.15,288.5,13794991,5.87,2.49,3.38,2.3,69.68,269.09,242.11,0.0
2022-07-08,292.9,293.05,294.45,290.4,11110418,6.42,2.44,3.99,2.38,70.41,269.73,242.41,0.0
2022-07-11,293.0,295.0,296.95,292.05,12352667,6.94,2.36,4.58,2.54,71.72,270.44,242.68,0.0
2022-07-12,293.0,292.7,295.35,290.9,14074628,7.08,2.0,5.08,2.12,67.91,271.03,242.92,0.0
2022-07-13,293.0,294.05,294.8,292.7,9277570,7.22,1.71,5.51,2.22,68.95,271.72,243.18,0.0
2022-07-14,294.3,290.85,296.35,289.15,13414357,6.99,1.19,5.8,1.75,63.67,272.29,243.44,0.0
2022-07-15,292.0,293.55,294.0,289.5,11025420,6.95,0.92,6.03,1.94,66.03,272.83,243.72,0.0
2022-07-18,295.0,295.3,296.3,293.75,11315876,6.97,0.75,6.22,2.08,67.51,273.48,244.01,0.0
2022-07-19,295.0,294.6,295.6,292.7,9188419,6.86,0.51,6.35,1.96,66.27,274.17,244.29,0.0
2022-07-20,294.9,298.2,299.5,293.6,15789281,6.98,0.5,6.47,2.27,69.39,275.02,244.6,0.0
2022-07-21,299.0,299.55,302.2,298.0,16042840,7.1,0.5,6.6,2.39,70.49,275.96,244.92,0.0
2022-07-22,300.0,300.55,302.5,298.1,9967545,7.19,0.48,6.72,2.49,71.31,276.8,245.24,0.0
2022-07-25,299.0,301.1,302.95,298.8,10640727,7.23,0.41,6.82,2.54,71.77,277.74,245.57,0.0
2022-07-26,301.0,302.45,303.75,300.45,9739177,7.28,0.37,6.91,2.7,72.94,278.49,245.93,0.0
2022-07-27,302.85,304.15,305.0,300.6,9346146,7.38,0.37,7.01,2.9,74.37,279.24,246.28,0.0
2022-07-28,304.9,303.45,305.2,302.4,10839070,7.31,0.24,7.07,2.66,72.66,279.8,246.64,0.0
2022-07-29,305.0,303.05,305.9,301.35,16932743,7.14,0.06,7.08,2.53,71.65,280.26,246.97,0.0
2022-08-01,304.0,307.5,308.8,303.1,15889556,7.29,0.16,7.12,3.12,75.7,280.92,247.3,0.0
2022-08-02,310.0,309.95,316.65,308.2,38982557,7.51,0.31,7.2,3.46,77.6,281.7,247.6,0.0
2022-08-03,310.9,308.15,310.9,303.65,17695228,7.46,0.21,7.25,2.72,73.08,282.41,247.86,0.0
2022-08-04,308.0,309.5,310.35,307.15,15901918,7.44,0.15,7.29,2.89,74.29,283.26,248.09,0.0
2022-08-05,309.5,310.85,311.8,309.1,10088723,7.45,0.13,7.32,3.08,75.48,284.1,248.42,0.0
2022-08-08,310.95,313.15,313.95,310.05,8307140,7.55,0.18,7.37,3.42,77.39,284.98,248.75,0.0
2022-08-10,313.15,311.2,314.1,310.75,8923568,7.39,0.02,7.37,2.6,72.25,285.79,249.08,0.0
2022-08-11,313.0,306.25,313.45,305.3,10885990,6.79,-0.47,7.26,1.57,61.14,286.48,249.43,0.0
2022-08-12,306.25,308.55,309.4,304.5,6422504,6.42,-0.67,7.09,1.77,63.91,287.18,249.81,0.0
2022-08-16,308.55,310.55,311.5,308.55,8609864,6.22,-0.7,6.91,1.96,66.18,287.94,250.18,0.0
2022-08-17,311.7,312.55,313.25,311.0,7975854,6.15,-0.61,6.76,2.16,68.32,288.69,250.55,0.0
2022-08-18,313.0,315.65,316.0,312.6,9883851,6.27,-0.39,6.66,2.49,71.34,289.52,251.0,0.0
2022-08-19,316.15,312.0,316.15,311.2,10422413,6.01,-0.53,6.53,1.75,63.64,290.41,251.44,0.0
2022-08-22,311.2,314.4,317.0,311.0,11355837,5.92,-0.49,6.41,1.96,66.22,291.28,251.88,0.0
2022-08-23,312.95,315.9,316.0,312.1,9338887,5.91,-0.4,6.31,2.1,67.76,292.19,252.33,0.0
2022-08-24,315.75,314.1,319.45,313.05,11346892,5.68,-0.5,6.18,1.78,63.99,293.18,252.79,0.0
2022-08-25,315.45,312.35,316.4,311.6,7759104,5.31,-0.7,6.01,1.53,60.46,294.12,253.22,0.0
2022-08-26,314.75,312.9,315.4,312.0,6956588,4.99,-0.81,5.81,1.58,61.18,295.11,253.64,0.0
2022-08-29,310.0,313.55,314.95,308.85,11361400,4.74,-0.85,5.59,1.64,62.07,296.17,254.06,0.0
2022-08-30,314.25,320.5,321.4,314.25,17829428,5.05,-0.44,5.48,2.33,69.95,297.31,254.51,0.0
2022-09-01,319.5,317.6,321.9,316.0,13254985,5.0,-0.39,5.39,1.78,63.98,298.38,254.95,0.0
2022-09-02,318.7,323.15,324.25,318.05,25758860,5.34,-0.04,5.38,2.26,69.37,299.45,255.4,0.0
2022-09-05,325.0,328.85,329.6,323.75,17471906,6.01,0.5,5.5,2.8,73.72,300.72,255.85,0.0
2022-09-06,330.0,327.15,330.0,326.4,11970750,6.32,0.66,5.67,2.39,70.5,301.95,256.31,0.0
2022-09-07,326.0,326.1,328.3,325.25,8085824,6.42,0.6,5.82,2.18,68.51,303.15,256.74,0.0
2022-09-08,329.0,329.9,330.6,327.5,10911130,6.72,0.72,6.0,2.52,71.63,304.35,257.21,0.0
2022-09-09,330.6,330.5,333.3,330.0,9408098,6.93,0.74,6.18,2.58,72.1,305.53,257.7,0.0
2022-09-12,332.0,330.9,332.4,330.0,8712689,7.04,0.69,6.35,2.63,72.43,306.66,258.2,0.0
2022-09-13,331.7,334.4,335.0,330.6,10520207,7.33,0.78,6.55,3.03,75.18,307.88,258.73,0.0
2022-09-14,331.0,335.35,339.0,330.95,12267025,7.55,0.8,6.75,3.15,75.88,308.9,259.25,0.0
2022-09-15,336.4,334.1,337.05,332.9,8418672,7.54,0.63,6.91,2.7,72.95,309.75,259.8,0.0
2022-09-16,332.35,331.3,334.6,329.7,12492851,7.22,0.25,6.97,2.01,66.74,310.63,260.35,0.0
2022-09-19,329.1,335.6,336.9,329.1,14365461,7.23,0.21,7.02,2.43,70.85,311.56,260.93,0.0
2022-09-20,338.75,336.0,339.6,335.0,9526068,7.19,0.13,7.05,2.47,71.2,312.44,261.5,0.0
2022-09-21,336.0,340.95,345.2,335.5,20992080,7.47,0.33,7.14,3.04,75.23,313.4,262.07,0.0
2022-09-22,341.0,345.05,348.75,340.9,24179987,7.93,0.63,7.29,3.54,77.98,314.4,262.69,0.0
2022-09-23,347.5,346.4,349.55,343.3,22838807,8.3,0.81,7.5,3.72,78.82,315.47,263.33,0.0
2022-09-26,344.85,332.6,345.95,331.75,16205789,7.41,-0.07,7.48,1.25,55.63,316.25,263.89,0.0
2022-09-27,335.0,334.85,339.55,334.0,9991052,6.8,-0.55,7.34,1.37,57.81,317.12,264.44,0.0
2022-09-28,331.95,324.95,333.3,324.3,15552911,5.45,-1.51,6.96,0.88,46.89,317.75,264.89,0.0
2022-09-29,329.0,333.05,334.9,327.75,18281337,4.98,-1.59,6.57,1.2,54.47,318.51,265.37,0.0
2022-09-30,333.05,332.2,335.75,330.15,12427919,4.49,-1.66,6.15,1.16,53.6,319.26,265.86,0.0
2022-10-03,332.9,324.4,333.0,323.25,9111289,3.43,-2.18,5.61,0.86,46.34,319.78,266.34,0.0
2022-10-04,328.7,332.85,334.0,328.0,8803255,3.24,-1.9,5.13,1.16,53.67,320.45,266.89,0.0
2022-10-06,335.0,336.65,339.3,332.55,22235092,3.35,-1.43,4.78,1.3,56.54,321.17,267.45,0.0
2022-10-07,336.8,334.1,336.85,331.3,10506078,3.2,-1.26,4.46,1.18,54.11,321.83,268.04,0.0
2022-10-10,330.0,327.85,331.45,326.05,9388996,2.54,-1.53,4.08,0.95,48.61,322.34,268.61,0.0
2022-10-11,329.0,326.3,330.45,325.1,10609956,1.88,-1.76,3.64,0.9,47.32,322.78,269.18,0.0
2022-10-12,327.95,330.1,331.45,324.75,10337544,1.64,-1.6,3.24,1.03,50.76,323.32,269.77,0.0
2022-10-13,329.95,328.65,331.3,328.0,7266724,1.32,-1.54,2.85,0.98,49.44,323.83,270.33,0.0
2022-10-14,332.3,332.1,333.9,330.85,6424915,1.32,-1.22,2.55,1.11,52.61,324.32,270.9,0.0
2022-10-17,331.1,332.25,334.75,329.6,6929063,1.33,-0.98,2.3,1.12,52.75,324.77,271.47,0.0
2022-10-18,333.95,340.3,341.0,333.55,20887417,1.96,-0.28,2.23,1.47,59.59,325.41,272.07,0.0
2022-10-19,343.1,346.35,347.45,339.8,16296080,2.91,0.54,2.37,1.76,63.82,326.15,272.72,0.0
2022-10-20,347.0,349.7,350.95,344.8,18474706,3.89,1.22,2.67,1.94,65.95,326.92,273.39,0.0
2022-10-21,353.2,345.6,353.2,344.5,27372160,4.29,1.29,3.0,1.58,61.21,327.57,274.03,0.0
2022-10-24,348.95,347.7,349.7,347.0,3170564,4.72,1.38,3.34,1.68,62.69,328.3,274.67,0.0
2022-10-25,349.45,346.3,349.5,343.65,17242211,4.89,1.24,3.65,1.57,61.01,329.1,275.3,0.0
2022-10-27,346.65,345.8,348.35,343.85,18558597,4.93,1.02,3.91,1.52,60.39,329.85,275.93,0.0
2022-10-28,347.55,345.8,348.6,345.1,13069167,4.9,0.8,4.11,1.52,60.39,330.55,276.56,0.0
2022-10-31,348.0,348.7,350.5,344.75,13825970,5.06,0.76,4.3,1.7,62.93,331.28,277.21,0.0
2022-11-01,349.25,349.5,350.5,347.2,19665200,5.19,0.71,4.47,1.75,63.62,331.95,277.85,0.0
2022-11-02,348.5,354.65,356.25,348.5,16781507,5.64,0.93,4.71,2.1,67.79,332.81,278.51,0.0
2022-11-03,354.0,353.7,358.5,353.0,10736155,5.85,0.92,4.94,1.97,66.28,333.59,279.16,0.0
2022-11-04,354.0,353.6,356.0,352.5,8386849,5.94,0.81,5.14,1.95,66.11,334.35,279.81,0.0
2022-11-07,355.0,353.5,356.35,350.0,10050303,5.94,0.64,5.3,1.94,65.93,335.13,280.47,0.0
2022-11-09,353.5,360.7,361.45,353.2,20611075,6.45,0.92,5.53,2.55,71.83,336.1,281.15,0.0
2022-11-10,359.0,356.0,359.9,354.1,19327625,6.39,0.69,5.7,1.78,64.04,336.96,281.82,0.0
2022-11-11,360.0,356.35,360.95,354.65,10950902,6.31,0.48,5.82,1.8,64.35,337.82,282.5,0.0
2022-11-14,356.35,347.2,356.95,346.6,17639889,5.44,-0.31,5.74,1.07,51.77,338.35,283.15,0.0
2022-11-15,348.95,345.25,348.95,339.15,15451411,4.54,-0.97,5.5,0.98,49.55,338.91,283.79,0.0
2022-11-16,345.7,344.1,346.85,341.65,7604924,3.69,-1.45,5.14,0.93,48.23,339.32,284.45,0.0
2022-11-17,344.1,343.7,347.45,342.6,9994270,2.95,-1.75,4.7,0.91,47.76,339.62,285.1,0.0
2022-11-18,343.7,341.05,344.75,339.8,7838297,2.13,-2.06,4.19,0.81,44.63,339.9,285.73,0.0
2022-11-21,339.1,337.2,340.0,334.4,9198816,1.15,-2.43,3.58,0.68,40.47,340.12,286.33,0.0
2022-11-22,337.0,340.25,341.0,335.7,6495845,0.62,-2.37,2.99,0.81,44.85,340.33,286.93,0.0
2022-11-23,342.0,339.8,342.0,337.5,7768291,0.16,-2.27,2.42,0.8,44.33,340.51,287.49,0.0
2022-11-24,339.8,340.75,342.5,337.55,8140857,-0.13,-2.04,1.91,0.84,45.76,340.71,288.03,0.0
2022-11-25,341.0,340.3,341.9,337.8,6933254,-0.39,-1.84,1.45,0.82,45.17,340.83,288.56,0.0
2022-11-28,340.0,340.05,341.75,338.75,9902739,-0.61,-1.65,1.04,0.81,44.82,340.92,289.09,0.0
2022-11-29,340.0,342.3,345.0,340.0,10189855,-0.6,-1.31,0.71,0.95,48.63,341.09,289.65,0.0
2022-11-30,341.25,340.0,344.15,339.0,22556502,-0.76,-1.18,0.42,0.82,45.2,341.26,290.19,0.0
2022-12-01,341.7,339.55,341.7,336.8,16630417,-0.92,-1.07,0.15,0.8,44.53,341.34,290.74,0.0
2022-12-02,339.35,337.15,340.8,336.75,8388835,-1.22,-1.1,-0.13,0.7,41.07,341.36,291.26,0.0
2022-12-05,337.65,336.75,338.85,334.15,9716390,-1.48,-1.08,-0.4,0.68,40.51,341.28,291.78,0.0
2022-12-06,334.1,337.3,338.2,334.1,6327430,-1.62,-0.98,-0.64,0.72,41.7,341.12,292.37,0.0
2022-12-07,338.5,340.1,341.5,336.65,9813208,-1.49,-0.68,-0.81,0.9,47.45,341.0,292.96,0.0
2022-12-08,340.2,338.4,342.15,337.5,6200447,-1.5,-0.55,-0.95,0.8,44.57,341.12,293.54,0.0
2022-12-09,339.75,341.4,342.5,338.0,8132228,-1.26,-0.25,-1.01,1.01,50.3,341.25,294.13,0.0
2022-12-12,341.0,343.2,344.0,340.1,11214662,-0.91,0.08,-0.99,1.15,53.4,341.61,294.74,0.0
2022-12-13,344.5,345.6,346.0,342.4,10693426,-0.43,0.45,-0.88,1.34,57.25,341.86,295.38,0.0
2022-12-14,346.0,345.4,347.35,343.75,7379878,-0.07,0.65,-0.72,1.32,56.82,342.13,296.03,0.0
2022-12-15,344.75,338.85,346.1,338.0,8154931,-0.31,0.33,-0.63,0.82,45.14,342.42,296.64,0.0
2022-12-16,337.5,335.1,338.9,331.3,12429280,-0.79,-0.12,-0.67,0.67,40.06,342.46,297.28,0.0
2022-12-19,336.8,340.5,342.35,335.35,7812801,-0.73,-0.05,-0.68,0.96,48.96,342.54,297.91,0.0
2022-12-20,340.05,340.15,340.95,336.75,5482218,-0.7,-0.02,-0.68,0.94,48.46,342.66,298.53,0.0
2022-12-21,341.0,335.15,341.25,334.5,7045201,-1.07,-0.31,-0.76,0.72,41.85,342.8,299.13,0.0
2022-12-22,335.65,332.45,337.4,329.9,6584445,-1.56,-0.64,-0.92,0.63,38.78,342.93,299.69,0.0
2022-12-23,330.9,326.7,331.9,325.35,10073884,-2.39,-1.17,-1.21,0.5,33.18,342.86,300.2,0.0
2022-12-26,326.5,334.6,335.1,325.5,9566210,-2.38,-0.93,-1.45,0.82,44.93,342.98,300.75,0.0
2022-12-27,335.6,333.15,336.4,330.15,6727343,-2.46,-0.81,-1.65,0.77,43.43,343.0,301.28,0.0
2022-12-28,332.85,334.4,335.0,331.5,7737562,-2.39,-0.6,-1.8,0.82,45.14,343.04,301.81,0.0
2022-12-29,334.35,335.35,335.75,331.55,8105359,-2.24,-0.35,-1.88,0.87,46.46,342.94,302.32,0.0
2022-12-30,335.4,331.55,336.75,330.5,6960264,-2.4,-0.41,-1.99,0.73,42.08,342.65,302.8,0.0
2023-01-02,330.9,332.85,334.0,329.65,5951893,-2.39,-0.32,-2.07,0.79,44.03,342.31,303.27,0.0
2023-01-03,331.5,331.1,333.35,330.25,5997051,-2.49,-0.34,-2.15,0.72,41.98,342.02,303.73,0.0
2023-01-04,331.85,327.0,332.5,326.0,6689769,-2.88,-0.58,-2.3,0.6,37.58,341.61,304.16,0.0
2023-01-05,328.65,333.45,333.9,328.2,8171437,-2.63,-0.26,-2.36,0.89,46.99,341.35,304.6,0.0
2023-01-06,334.7,335.05,337.55,333.1,8284135,-2.28,0.07,-2.35,0.96,49.05,341.13,305.05,0.0
2023-01-09,336.95,338.05,341.3,336.15,10618786,-1.74,0.49,-2.22,1.12,52.74,340.98,305.49,0.0
2023-01-10,337.9,333.4,338.4,332.55,6949605,-1.66,0.45,-2.11,0.89,47.05,340.67,305.9,0.0
2023-01-11,335.1,331.8,335.1,331.3,4584293,-1.71,0.32,-2.03,0.83,45.24,340.32,306.28,0.0
2023-01-12,333.4,329.85,333.6,328.1,6638422,-1.89,0.11,-2.0,0.76,43.06,339.82,306.67,0.0
2023-01-13,329.85,328.75,332.25,326.4,14412671,-2.1,-0.07,-2.02,0.72,41.84,339.32,307.03,0.0
2023-01-16,330.35,330.2,332.2,327.55,8253942,-2.12,-0.08,-2.04,0.79,44.09,338.86,307.4,0.0
2023-01-17,330.2,332.25,333.5,329.1,13712537,-1.94,0.08,-2.02,0.89,47.2,338.43,307.82,0.0
2023-01-18,334.0,334.65,336.55,332.4,12555527,-1.6,0.34,-1.94,1.03,50.67,337.91,308.24,0.0
2023-01-19,334.0,332.15,335.65,331.65,8346130,-1.51,0.35,-1.85,0.89,47.2,337.43,308.63,0.0
2023-01-20,332.0,334.6,335.2,329.25,13103664,-1.22,0.5,-1.72,1.03,50.76,337.0,309.03,0.0
2023-01-23,336.0,337.75,338.15,333.05,7124807,-0.73,0.79,-1.53,1.22,54.96,336.81,309.42,0.0
2023-01-24,337.8,338.95,340.75,337.6,12302874,-0.25,1.02,-1.27,1.3,56.49,336.68,309.82,0.0
2023-01-25,338.9,339.25,341.0,335.25,12497542,0.16,1.14,-0.98,1.32,56.88,336.59,310.23,1.0
2023-01-27,341.8,346.0,348.85,341.5,21040139,1.02,1.6,-0.58,1.83,64.62,336.63,310.62,1.0
2023-01-30,346.9,344.8,351.75,341.85,14091519,1.58,1.73,-0.15,1.66,62.47,336.71,311.01,1.0
2023-01-31,346.0,352.35,355.0,341.05,17134291,2.61,2.21,0.4,2.26,69.37,337.01,311.45,0.0
2023-02-01,353.0,361.4,365.7,329.1,64518967,4.1,2.96,1.14,3.04,75.24,337.43,311.9,0.0
2023-02-02,361.6,378.6,384.7,360.4,55745171,6.6,4.37,2.23,4.62,82.22,338.21,312.45,0.0
2023-02-03,381.9,380.65,382.25,372.0,22295321,8.64,5.13,3.51,4.83,82.84,339.01,313.04,0.0
2023-02-06,382.5,383.4,388.2,379.6,25790153,10.37,5.48,4.89,5.12,83.67,339.87,313.66,0.0
2023-02-07,383.9,373.25,383.9,368.45,20643707,10.79,4.72,6.07,2.36,70.26,340.53,314.23,0.0
2023-02-08,374.75,375.55,377.3,371.55,10420462,11.18,4.09,7.09,2.49,71.38,341.2,314.8,0.0
2023-02-09,374.0,374.25,380.0,372.15,11861196,11.26,3.33,7.92,2.31,69.78,341.88,315.39,0.0
2023-02-10,372.2,371.35,376.95,370.3,10278597,10.96,2.43,8.53,1.96,66.22,342.52,315.96,0.0
2023-02-13,373.0,374.2,375.15,370.0,9901148,10.82,1.83,8.99,2.12,67.95,343.26,316.54,0.0
2023-02-14,375.0,386.45,387.65,373.75,29125052,11.57,2.07,9.5,2.86,74.1,344.25,317.17,0.0
2023-02-15,381.75,382.2,382.85,378.55,12209350,11.69,1.75,9.94,2.24,69.14,345.15,317.78,0.0
2023-02-16,382.0,382.55,385.25,381.0,9775280,11.67,1.39,10.29,2.26,69.32,346.0,318.38,0.0
2023-02-17,381.05,383.4,384.55,379.25,7672135,11.6,1.05,10.55,2.31,69.79,346.9,318.99,0.0
2023-02-20,384.7,384.05,387.5,381.3,7804976,11.46,0.73,10.73,2.35,70.16,347.75,319.6,0.0
2023-02-21,385.0,382.25,385.9,381.7,8259574,11.07,0.27,10.8,2.09,67.67,348.54,320.18,0.0
2023-02-22,382.0,383.85,384.9,380.0,8961077,10.77,-0.02,10.8,2.2,68.73,349.3,320.79,0.0
2023-02-23,384.45,387.6,394.0,383.1,18830592,10.72,-0.06,10.78,2.46,71.13,350.14,321.43,0.0
2023-02-24,389.0,385.1,389.0,381.0,12910220,10.35,-0.34,10.69,2.07,67.42,351.07,322.07,0.0
2023-02-27,385.1,382.2,386.8,378.1,8142319,9.71,-0.78,10.5,1.72,63.29,352.01,322.72,0.0
2023-02-28,382.5,376.7,384.25,375.0,16367477,8.66,-1.47,10.13,1.29,56.26,352.74,323.31,0.0
2023-03-01,374.25,378.7,380.4,373.6,7766667,7.9,-1.78,9.69,1.39,58.09,353.51,323.93,0.0
2023-03-02,379.5,375.55,379.75,374.7,5019603,6.97,-2.18,9.14,1.19,54.25,354.31,324.49,0.0
2023-03-03,377.0,384.95,385.4,376.1,8180709,6.9,-1.79,8.69,1.65,62.26,355.36,325.08,0.0
2023-03-06,385.9,388.15,392.5,385.25,10714339,7.03,-1.33,8.36,1.82,64.54,356.59,325.64,0.0
2023-03-08,388.0,392.4,393.15,385.1,8917699,7.39,-0.78,8.17,2.06,67.35,357.75,326.2,0.0
2023-03-09,392.1,387.5,393.6,385.65,9634283,7.19,-0.78,7.97,1.58,61.31,358.84,326.77,0.0
2023-03-10,386.95,388.0,390.2,383.5,8362265,7.0,-0.78,7.78,1.61,61.69,359.91,327.35,0.0
2023-03-13,389.2,383.65,390.9,382.5,8791872,6.42,-1.09,7.51,1.3,56.51,360.87,327.91,0.0
2023-03-14,385.7,379.7,386.45,377.2,10229766,5.58,-1.54,7.12,1.09,52.23,361.84,328.47,0.0
2023-03-15,381.0,379.4,384.3,378.0,8423692,4.83,-1.83,6.66,1.08,51.91,362.77,329.02,0.0
2023-03-16,380.6,381.45,382.35,376.85,15710094,4.35,-1.85,6.2,1.17,54.0,363.77,329.59,0.0
2023-03-17,385.0,375.55,385.0,369.65,48904254,3.46,-2.19,5.65,0.91,47.6,364.75,330.11,0.0
2023-03-20,373.3,378.8,379.35,372.0,10122167,2.98,-2.14,5.12,1.04,51.04,365.65,330.65,0.0
2023-03-21,378.8,376.95,378.8,374.05,11610832,2.42,-2.16,4.58,0.96,49.07,366.49,331.16,0.0
2023-03-22,376.95,377.75,378.85,374.2,4774867,2.02,-2.05,4.07,1.0,49.97,367.29,331.69,0.0
2023-03-23,377.0,380.65,382.75,374.4,9752326,1.91,-1.72,3.64,1.14,53.2,368.23,332.22,0.0
2023-03-24,381.5,378.7,383.0,378.0,9934501,1.65,-1.59,3.24,1.03,50.82,369.17,332.74,0.0
2023-03-27,377.95,380.2,384.4,376.35,10816352,1.55,-1.35,2.9,1.11,52.58,370.18,333.3,0.0
2023-03-28,380.2,379.75,382.35,378.15,9170535,1.42,-1.19,2.6,1.08,51.98,371.19,333.85,0.0
2023-03-29,380.2,382.75,384.0,377.15,10160322,1.53,-0.86,2.39,1.25,55.61,372.25,334.41,0.0
2023-03-31,382.0,383.5,384.5,380.0,9511189,1.67,-0.58,2.25,1.3,56.5,373.27,335.0,0.0
2023-04-03,384.0,378.9,384.0,378.5,7059200,1.39,-0.69,2.07,1.0,49.92,374.16,335.57,0.0
2023-04-05,378.9,386.4,387.05,378.9,11608424,1.75,-0.26,2.01,1.41,58.42,375.24,336.19,0.0
2023-04-06,386.65,387.35,390.3,384.2,12897667,2.09,0.07,2.03,1.46,59.37,376.3,336.82,0.0
2023-04-10,387.35,388.55,390.0,384.75,6783022,2.43,0.32,2.11,1.54,60.58,377.31,337.45,0.0
2023-04-11,388.55,396.0,398.1,388.0,18237451,3.26,0.92,2.34,2.04,67.15,378.45,338.11,0.0
2023-04-12,397.75,393.55,397.8,392.1,9747526,3.68,1.07,2.61,1.73,63.41,379.54,338.72,0.0
2023-04-13,395.5,395.6,396.6,393.7,6059044,4.13,1.22,2.91,1.87,65.15,380.53,339.38,0.0
2023-04-17,392.9,400.15,402.0,392.9,11041243,4.8,1.51,3.29,2.2,68.73,381.64,340.05,0.0
2023-04-18,400.0,398.5,402.0,397.0,9494641,5.14,1.48,3.66,1.95,66.08,382.56,340.71,0.0
2023-04-19,396.05,398.75,401.35,396.0,9744202,5.36,1.36,4.0,1.97,66.29,383.31,341.36,0.0
2023-04-20,400.0,400.3,402.65,397.7,6667781,5.6,1.28,4.32,2.09,67.64,383.74,342.0,0.0
2023-04-21,400.3,408.25,409.0,399.05,14252204,6.36,1.63,4.73,2.77,73.5,384.29,342.67,0.0
2023-04-24,410.0,408.7,410.0,404.2,5981760,6.92,1.75,5.16,2.82,73.79,384.8,343.35,0.0
2023-04-25,408.7,411.55,413.55,407.4,8840188,7.5,1.87,5.63,3.1,75.6,385.57,343.98,0.0
2023-04-26,412.0,412.25,413.0,409.05,7620723,7.93,1.84,6.09,3.17,76.04,386.3,344.58,0.0
2023-04-27,412.2,416.0,417.4,411.0,12614263,8.47,1.91,6.57,3.61,78.3,387.13,345.23,0.0
2023-04-28,418.0,425.55,428.25,413.7,12718721,9.57,2.4,7.17,4.8,82.75,388.22,345.91,0.0
2023-05-02,426.0,424.45,427.0,421.2,10253527,10.23,2.45,7.78,4.18,80.69,389.22,346.57,0.0
2023-05-03,424.0,427.15,428.5,422.05,7325483,10.84,2.45,8.39,4.52,81.88,390.04,347.24,0.0
2023-05-04,425.3,424.6,427.0,424.0,7984933,11.0,2.08,8.91,3.36,77.06,390.89,347.89,0.0
2023-05-05,425.95,428.75,431.9,424.35,12412416,11.32,1.93,9.39,3.81,79.21,391.81,348.57,0.0
2023-05-08,431.0,431.45,433.45,429.35,7243636,11.67,1.82,9.85,4.12,80.49,392.77,349.26,0.0
2023-05-09,432.8,423.8,433.15,421.5,9992962,11.19,1.07,10.12,2.1,67.76,393.57,349.92,0.0
2023-05-10,423.95,425.35,426.35,422.2,9754485,10.81,0.56,10.26,2.21,68.84,394.43,350.58,0.0
2023-05-11,427.25,420.4,427.4,418.9,15982423,10.0,-0.2,10.21,1.61,61.76,395.16,351.21,0.0
2023-05-12,420.4,420.45,422.7,416.05,11135894,9.26,-0.76,10.02,1.62,61.8,395.82,351.84,0.0
2023-05-15,420.0,427.8,428.7,419.05,9151102,9.15,-0.69,9.84,2.08,67.54,396.67,352.48,0.0
2023-05-16,430.0,423.95,430.0,423.5,7994197,8.66,-0.95,9.61,1.65,62.26,397.5,353.11,0.0
2023-05-17,424.15,427.6,428.95,422.6,9479691,8.46,-0.91,9.38,1.86,65.05,398.52,353.74,0.0
